Date,0R25WF,10FQ8W,1A5N7S,1Q8MLE,2DS613,2IGA7Y,2MA6C6,2VWXHB,2XAMNE,2YU28J,30V8OE,3DHHM7,3ULSP1,4K6O1Y,4LBWNT,4UZO1D,4Z09FQ,5851L2,5C7OWG,6IM971,6VGPBC,6XJ3QH,6YDWN3,7C9YLW,7E0H03,7MUL78,8BDZ07,A4QME9,AFCJ9P,AT2NZO,AZA1O1,B0Z1G3,B4JNVD,B5IRNX,BALT6Q,BCH42M,BSPNFJ,C3WIRU,C531X8,CJ7SCA,DY0A0U,E3B8LJ,EGZ4JU,EKPNCD,ER66KL,FEFMOD,FIJ9L0,FQIZMU,FV71T3,G82ULF,G9MABB,GG5P7C,GGLHJ9,H0QKV6,I0VI9X,I6JFVP,ICLWUM,IH0Y4B,ISIRDA,IVTILU,J2KNPO,K70N2Z,KKV7QH,MLNRX7,MUJEYM,MVKPO2,NAA7GM,NQD6XS,NTQDGJ,O0YI92,P8X3PV,PGYX7U,PW40B2,R5ZAT7,RCIAX2,RS2V70,S8MS26,SYRFDA,T8J14F,TFH5XF,TQO7U9,TWI3XC,U7NIT9,UB1JFI,ULFV3M,UQFWEH,UR54VR,UV3B85,UZXH8J,VDIE7H,VW3J8R,VWYZZ6,WLJHSS,WOHDY2,Y0CQ65,YE1CCF,YNLMDV,YZ3I9T,Z6UJEJ,Z9O3MV
2017-10-18,8.0,28.0,6.0,13.0,14.0,27.0,21.0,43.0,18.0,12.0,23.0,17.0,10.0,35.0,19.0,38.0,2.0,24.0,7.0,19.0,25.0,8.0,7.0,5.0,7.0,24.0,6.0,17.0,7.0,19.0,23.0,9.0,4.0,24.0,14.0,25.0,23.0,15.0,20.0,28.0,11.0,5.0,50.0,24.0,9.0,19.0,20.0,38.0,29.0,17.0,15.0,19.0,17.0,25.0,7.0,1.0,5.0,13.0,19.0,19.0,19.0,10.0,12.0,12.0,12.0,11.0,17.0,27.0,29.0,10.0,16.0,20.0,5.0,9.0,25.0,28.0,30.0,8.0,16.0,20.0,19.0,23.0,6.0,13.0,4.0,16.0,9.0,24.0,7.0,17.0,20.0,32.0,1.0,25.0,16.0,23.0,6.0,10.0,12.0,6.0
2017-10-19,34.0,27.0,6.0,15.0,13.0,22.0,24.0,20.0,22.0,18.0,27.0,20.0,10.0,19.0,20.0,22.0,2.0,24.0,11.0,12.0,30.0,9.0,7.0,7.0,5.0,17.0,13.0,12.0,5.0,25.0,37.0,11.0,1.0,31.0,12.0,29.0,24.0,16.0,19.0,15.0,18.0,7.0,38.0,17.0,7.0,18.0,20.0,34.0,87.0,42.0,14.0,14.0,16.0,20.0,2.0,26.0,3.0,12.0,20.0,21.0,4.0,5.0,24.0,8.0,19.0,12.0,10.0,11.0,16.0,11.0,21.0,20.0,5.0,7.0,21.0,18.0,22.0,8.0,19.0,27.0,21.0,15.0,1.0,3.0,3.0,10.0,8.0,15.0,0.0,27.0,22.0,26.0,5.0,23.0,15.0,24.0,13.0,16.0,16.0,2.0
2017-10-20,23.0,31.0,24.0,15.0,7.0,26.0,34.0,22.0,22.0,17.0,20.0,16.0,7.0,21.0,16.0,30.0,2.0,23.0,7.0,12.0,16.0,7.0,3.0,5.0,7.0,23.0,12.0,8.0,6.0,24.0,25.0,13.0,5.0,31.0,21.0,33.0,28.0,12.0,16.0,23.0,22.0,5.0,29.0,31.0,9.0,17.0,30.0,22.0,1.0,19.0,14.0,13.0,9.0,17.0,7.0,2.0,1.0,11.0,16.0,16.0,7.0,6.0,26.0,15.0,15.0,14.0,9.0,25.0,30.0,11.0,21.0,23.0,1.0,11.0,22.0,27.0,31.0,9.0,11.0,10.0,16.0,19.0,10.0,9.0,1.0,17.0,10.0,23.0,1.0,36.0,25.0,28.0,3.0,31.0,14.0,28.0,8.0,12.0,18.0,6.0
2017-10-21,37.0,28.0,8.0,9.0,9.0,38.0,38.0,35.0,17.0,22.0,27.0,13.0,16.0,14.0,25.0,36.0,4.0,30.0,12.0,17.0,27.0,14.0,5.0,3.0,4.0,25.0,9.0,18.0,5.0,25.0,23.0,14.0,7.0,25.0,21.0,26.0,30.0,18.0,22.0,20.0,22.0,7.0,27.0,35.0,9.0,13.0,24.0,28.0,17.0,27.0,14.0,14.0,22.0,15.0,7.0,36.0,1.0,13.0,15.0,19.0,6.0,8.0,17.0,16.0,20.0,12.0,14.0,28.0,22.0,16.0,18.0,6.0,4.0,14.0,17.0,13.0,15.0,8.0,24.0,25.0,20.0,23.0,33.0,2.0,1.0,24.0,9.0,23.0,6.0,16.0,23.0,24.0,8.0,20.0,13.0,31.0,18.0,13.0,19.0,7.0
2017-10-22,12.0,31.0,12.0,9.0,11.0,18.0,0.0,34.0,17.0,13.0,12.0,31.0,8.0,27.0,19.0,27.0,2.0,29.0,9.0,11.0,29.0,13.0,6.0,7.0,6.0,20.0,6.0,13.0,6.0,16.0,25.0,6.0,4.0,28.0,9.0,25.0,23.0,1.0,7.0,17.0,24.0,4.0,65.0,19.0,9.0,17.0,25.0,20.0,36.0,22.0,19.0,15.0,22.0,19.0,2.0,4.0,4.0,13.0,20.0,27.0,2.0,14.0,22.0,7.0,17.0,16.0,5.0,29.0,11.0,5.0,23.0,21.0,1.0,13.0,19.0,16.0,21.0,11.0,17.0,46.0,16.0,22.0,15.0,6.0,3.0,40.0,9.0,10.0,5.0,15.0,27.0,29.0,8.0,17.0,17.0,22.0,11.0,10.0,12.0,1.0
2017-10-23,46.0,30.0,11.0,8.0,11.0,14.0,8.0,27.0,23.0,16.0,24.0,18.0,12.0,31.0,21.0,23.0,2.0,17.0,9.0,20.0,38.0,13.0,11.0,4.0,6.0,25.0,6.0,18.0,11.0,18.0,25.0,12.0,2.0,17.0,10.0,27.0,23.0,10.0,21.0,22.0,19.0,7.0,27.0,24.0,10.0,17.0,30.0,25.0,8.0,27.0,13.0,14.0,20.0,21.0,8.0,14.0,4.0,11.0,17.0,22.0,7.0,13.0,18.0,26.0,22.0,17.0,8.0,18.0,18.0,10.0,16.0,1.0,5.0,11.0,19.0,28.0,20.0,9.0,21.0,18.0,18.0,12.0,0.0,7.0,2.0,27.0,9.0,30.0,5.0,14.0,24.0,32.0,6.0,13.0,15.0,23.0,7.0,14.0,11.0,7.0
2017-10-24,26.0,30.0,10.0,14.0,9.0,21.0,13.0,29.0,16.0,23.0,19.0,14.0,4.0,23.0,19.0,25.0,2.0,25.0,7.0,12.0,23.0,7.0,18.0,8.0,5.0,28.0,7.0,19.0,6.0,22.0,27.0,13.0,3.0,37.0,11.0,39.0,22.0,11.0,18.0,33.0,22.0,8.0,35.0,23.0,10.0,16.0,20.0,20.0,64.0,18.0,13.0,10.0,26.0,24.0,14.0,29.0,4.0,12.0,20.0,20.0,11.0,7.0,41.0,19.0,27.0,10.0,19.0,21.0,19.0,13.0,20.0,3.0,5.0,9.0,27.0,32.0,22.0,7.0,15.0,25.0,17.0,21.0,20.0,5.0,1.0,31.0,10.0,19.0,0.0,18.0,22.0,39.0,5.0,24.0,9.0,26.0,5.0,10.0,20.0,5.0
2017-10-25,5.0,28.0,11.0,9.0,10.0,33.0,13.0,28.0,24.0,23.0,16.0,13.0,6.0,27.0,17.0,30.0,0.0,26.0,12.0,12.0,24.0,13.0,6.0,12.0,9.0,22.0,9.0,10.0,1.0,23.0,26.0,7.0,4.0,24.0,7.0,29.0,27.0,12.0,17.0,44.0,14.0,6.0,45.0,25.0,13.0,17.0,25.0,25.0,50.0,31.0,15.0,17.0,19.0,11.0,5.0,23.0,1.0,12.0,8.0,18.0,23.0,10.0,23.0,9.0,17.0,17.0,13.0,17.0,27.0,11.0,15.0,33.0,4.0,11.0,26.0,16.0,27.0,8.0,13.0,17.0,18.0,23.0,19.0,7.0,4.0,8.0,9.0,15.0,3.0,26.0,21.0,32.0,5.0,21.0,26.0,22.0,13.0,13.0,14.0,8.0
2017-10-26,16.0,33.0,6.0,10.0,10.0,31.0,19.0,37.0,18.0,20.0,27.0,23.0,12.0,20.0,17.0,31.0,1.0,15.0,6.0,20.0,27.0,15.0,13.0,5.0,5.0,22.0,5.0,12.0,11.0,23.0,34.0,14.0,4.0,29.0,16.0,24.0,29.0,9.0,20.0,27.0,17.0,8.0,28.0,19.0,14.0,19.0,30.0,25.0,41.0,16.0,11.0,17.0,16.0,21.0,7.0,22.0,3.0,12.0,18.0,24.0,10.0,11.0,44.0,14.0,28.0,14.0,11.0,22.0,29.0,11.0,17.0,18.0,4.0,13.0,14.0,18.0,28.0,7.0,16.0,35.0,17.0,17.0,0.0,5.0,3.0,12.0,10.0,24.0,1.0,15.0,28.0,28.0,6.0,20.0,21.0,34.0,12.0,8.0,18.0,7.0
2017-10-27,54.0,34.0,8.0,12.0,12.0,23.0,6.0,14.0,17.0,20.0,20.0,23.0,12.0,22.0,15.0,46.0,0.0,28.0,8.0,12.0,10.0,5.0,7.0,3.0,8.0,30.0,14.0,20.0,8.0,21.0,24.0,10.0,9.0,27.0,12.0,27.0,23.0,7.0,30.0,25.0,9.0,6.0,25.0,32.0,6.0,19.0,34.0,21.0,31.0,22.0,13.0,15.0,19.0,18.0,13.0,27.0,2.0,10.0,19.0,23.0,10.0,18.0,26.0,24.0,20.0,16.0,15.0,27.0,32.0,10.0,19.0,23.0,7.0,16.0,30.0,20.0,22.0,9.0,20.0,38.0,21.0,18.0,30.0,7.0,1.0,19.0,9.0,18.0,9.0,23.0,31.0,29.0,10.0,16.0,14.0,31.0,9.0,13.0,18.0,6.0
2017-10-28,27.0,28.0,8.0,15.0,10.0,21.0,34.0,40.0,18.0,20.0,15.0,16.0,11.0,15.0,24.0,28.0,0.0,24.0,12.0,18.0,29.0,15.0,7.0,6.0,4.0,25.0,8.0,13.0,9.0,22.0,33.0,15.0,3.0,21.0,15.0,26.0,34.0,14.0,18.0,32.0,22.0,8.0,54.0,15.0,8.0,26.0,22.0,20.0,1.0,24.0,17.0,19.0,14.0,22.0,5.0,34.0,0.0,10.0,15.0,28.0,1.0,20.0,30.0,25.0,15.0,16.0,13.0,17.0,31.0,14.0,21.0,3.0,1.0,7.0,25.0,17.0,15.0,8.0,17.0,9.0,18.0,20.0,13.0,3.0,2.0,26.0,9.0,22.0,5.0,15.0,22.0,22.0,9.0,18.0,24.0,28.0,9.0,12.0,17.0,7.0
2017-10-29,20.0,31.0,11.0,7.0,11.0,13.0,20.0,17.0,20.0,14.0,28.0,20.0,9.0,20.0,24.0,51.0,3.0,19.0,12.0,18.0,27.0,11.0,5.0,5.0,8.0,20.0,4.0,17.0,7.0,21.0,27.0,14.0,3.0,21.0,14.0,18.0,21.0,13.0,20.0,27.0,18.0,6.0,19.0,13.0,13.0,11.0,30.0,21.0,19.0,23.0,11.0,19.0,14.0,20.0,9.0,32.0,3.0,12.0,19.0,22.0,9.0,9.0,41.0,17.0,18.0,13.0,5.0,30.0,31.0,6.0,22.0,22.0,2.0,11.0,20.0,19.0,36.0,8.0,12.0,3.0,10.0,19.0,25.0,6.0,5.0,16.0,9.0,23.0,9.0,27.0,25.0,28.0,13.0,21.0,14.0,24.0,9.0,12.0,16.0,3.0
2017-10-30,43.0,34.0,15.0,7.0,10.0,19.0,50.0,34.0,25.0,11.0,28.0,21.0,9.0,29.0,21.0,33.0,2.0,33.0,17.0,11.0,21.0,20.0,4.0,5.0,5.0,32.0,10.0,11.0,9.0,27.0,28.0,14.0,7.0,27.0,18.0,30.0,24.0,15.0,17.0,29.0,20.0,4.0,62.0,23.0,12.0,15.0,21.0,26.0,25.0,27.0,11.0,12.0,20.0,24.0,6.0,20.0,4.0,12.0,19.0,34.0,5.0,7.0,21.0,22.0,15.0,12.0,10.0,30.0,16.0,9.0,18.0,9.0,5.0,12.0,21.0,21.0,27.0,12.0,25.0,17.0,12.0,17.0,7.0,8.0,4.0,39.0,10.0,27.0,4.0,28.0,22.0,24.0,5.0,22.0,12.0,30.0,13.0,10.0,12.0,7.0
2017-10-31,18.0,24.0,16.0,11.0,12.0,16.0,23.0,13.0,22.0,18.0,19.0,10.0,19.0,17.0,20.0,26.0,2.0,20.0,9.0,20.0,24.0,12.0,6.0,3.0,5.0,28.0,9.0,19.0,7.0,22.0,34.0,8.0,4.0,23.0,19.0,26.0,23.0,7.0,21.0,31.0,12.0,8.0,30.0,21.0,14.0,10.0,30.0,24.0,38.0,36.0,16.0,17.0,17.0,13.0,9.0,1.0,1.0,10.0,15.0,20.0,16.0,13.0,21.0,8.0,13.0,17.0,10.0,12.0,23.0,12.0,19.0,19.0,4.0,15.0,14.0,25.0,21.0,10.0,15.0,16.0,15.0,24.0,21.0,6.0,1.0,43.0,9.0,13.0,7.0,43.0,22.0,27.0,2.0,30.0,12.0,27.0,8.0,12.0,14.0,4.0
2017-11-01,33.0,31.0,23.0,14.0,11.0,33.0,16.0,25.0,15.0,23.0,28.0,19.0,15.0,20.0,18.0,32.0,3.0,18.0,14.0,12.0,18.0,11.0,10.0,6.0,9.0,20.0,6.0,13.0,8.0,19.0,22.0,9.0,4.0,25.0,16.0,24.0,20.0,10.0,16.0,33.0,22.0,9.0,30.0,17.0,12.0,16.0,25.0,21.0,0.0,18.0,10.0,19.0,15.0,22.0,5.0,1.0,1.0,10.0,18.0,22.0,3.0,16.0,15.0,12.0,16.0,10.0,10.0,14.0,23.0,13.0,21.0,16.0,1.0,9.0,18.0,27.0,26.0,7.0,14.0,1.0,21.0,18.0,1.0,8.0,0.0,28.0,11.0,27.0,6.0,13.0,27.0,31.0,7.0,22.0,13.0,31.0,10.0,5.0,11.0,4.0
2017-11-02,9.0,31.0,11.0,7.0,15.0,27.0,13.0,21.0,20.0,16.0,19.0,18.0,13.0,15.0,16.0,28.0,0.0,11.0,11.0,17.0,23.0,4.0,5.0,3.0,6.0,19.0,11.0,14.0,4.0,21.0,26.0,9.0,9.0,27.0,16.0,27.0,20.0,12.0,24.0,26.0,16.0,6.0,16.0,17.0,9.0,12.0,26.0,25.0,45.0,16.0,11.0,12.0,21.0,12.0,5.0,42.0,4.0,13.0,26.0,21.0,15.0,9.0,24.0,20.0,15.0,9.0,14.0,21.0,30.0,7.0,24.0,14.0,3.0,9.0,24.0,18.0,18.0,7.0,13.0,3.0,16.0,17.0,15.0,8.0,0.0,18.0,9.0,23.0,6.0,21.0,26.0,30.0,6.0,17.0,20.0,19.0,9.0,8.0,17.0,2.0
2017-11-03,30.0,32.0,6.0,17.0,10.0,26.0,35.0,32.0,24.0,20.0,24.0,11.0,13.0,20.0,20.0,42.0,0.0,21.0,12.0,13.0,17.0,4.0,8.0,3.0,13.0,23.0,9.0,19.0,7.0,22.0,24.0,9.0,4.0,25.0,22.0,30.0,23.0,19.0,24.0,32.0,19.0,6.0,20.0,22.0,9.0,13.0,30.0,16.0,47.0,22.0,16.0,10.0,16.0,17.0,6.0,19.0,2.0,13.0,14.0,12.0,11.0,7.0,23.0,18.0,22.0,15.0,18.0,25.0,25.0,8.0,16.0,34.0,4.0,8.0,12.0,17.0,19.0,5.0,14.0,44.0,22.0,18.0,10.0,7.0,3.0,25.0,8.0,33.0,4.0,7.0,24.0,28.0,6.0,24.0,16.0,29.0,9.0,11.0,17.0,7.0
2017-11-04,23.0,31.0,11.0,9.0,9.0,29.0,36.0,23.0,21.0,26.0,29.0,28.0,11.0,15.0,23.0,35.0,2.0,22.0,11.0,20.0,20.0,10.0,7.0,6.0,8.0,23.0,9.0,21.0,6.0,23.0,26.0,11.0,5.0,19.0,15.0,28.0,20.0,8.0,21.0,27.0,15.0,6.0,32.0,28.0,15.0,22.0,21.0,29.0,12.0,30.0,11.0,14.0,16.0,17.0,4.0,35.0,1.0,12.0,15.0,20.0,13.0,12.0,43.0,14.0,19.0,6.0,17.0,17.0,23.0,6.0,16.0,3.0,4.0,8.0,26.0,16.0,28.0,10.0,14.0,18.0,14.0,14.0,17.0,6.0,2.0,18.0,10.0,20.0,9.0,13.0,28.0,34.0,3.0,23.0,21.0,29.0,13.0,10.0,12.0,7.0
2017-11-05,20.0,26.0,8.0,12.0,10.0,31.0,10.0,13.0,23.0,15.0,30.0,16.0,10.0,25.0,26.0,33.0,0.0,25.0,13.0,15.0,27.0,6.0,7.0,3.0,4.0,23.0,8.0,21.0,8.0,20.0,27.0,12.0,4.0,28.0,10.0,30.0,21.0,25.0,21.0,28.0,21.0,5.0,15.0,19.0,16.0,22.0,28.0,27.0,15.0,23.0,15.0,14.0,17.0,23.0,6.0,1.0,4.0,12.0,16.0,18.0,12.0,5.0,26.0,13.0,14.0,15.0,9.0,29.0,26.0,12.0,22.0,6.0,4.0,10.0,17.0,16.0,24.0,13.0,17.0,26.0,22.0,21.0,10.0,6.0,4.0,11.0,9.0,22.0,3.0,16.0,25.0,22.0,2.0,24.0,16.0,29.0,14.0,16.0,19.0,15.0
2017-11-06,13.0,26.0,7.0,15.0,10.0,12.0,19.0,21.0,16.0,25.0,16.0,26.0,13.0,25.0,19.0,28.0,1.0,22.0,10.0,22.0,28.0,10.0,8.0,4.0,4.0,19.0,14.0,15.0,9.0,20.0,31.0,13.0,2.0,30.0,12.0,26.0,27.0,10.0,26.0,40.0,14.0,6.0,4.0,19.0,12.0,24.0,19.0,21.0,34.0,31.0,13.0,9.0,19.0,16.0,7.0,11.0,1.0,10.0,14.0,22.0,15.0,6.0,16.0,20.0,13.0,8.0,10.0,20.0,34.0,4.0,24.0,11.0,3.0,11.0,18.0,22.0,36.0,8.0,15.0,16.0,14.0,23.0,30.0,4.0,2.0,24.0,10.0,19.0,7.0,19.0,27.0,24.0,8.0,17.0,11.0,27.0,9.0,9.0,16.0,4.0
2017-11-07,56.0,30.0,7.0,8.0,15.0,27.0,17.0,36.0,17.0,18.0,17.0,13.0,6.0,18.0,19.0,32.0,1.0,23.0,13.0,11.0,27.0,11.0,4.0,7.0,8.0,22.0,12.0,12.0,8.0,20.0,34.0,9.0,7.0,22.0,13.0,26.0,27.0,2.0,19.0,37.0,21.0,6.0,48.0,24.0,9.0,26.0,28.0,22.0,8.0,27.0,25.0,19.0,28.0,15.0,8.0,25.0,0.0,9.0,21.0,21.0,8.0,16.0,31.0,19.0,14.0,15.0,16.0,31.0,25.0,8.0,22.0,9.0,7.0,14.0,29.0,22.0,21.0,10.0,25.0,12.0,23.0,18.0,27.0,4.0,1.0,28.0,7.0,18.0,5.0,12.0,20.0,32.0,5.0,16.0,12.0,38.0,9.0,9.0,17.0,4.0
2017-11-08,8.0,31.0,8.0,11.0,14.0,8.0,35.0,35.0,20.0,26.0,11.0,10.0,14.0,25.0,16.0,27.0,0.0,20.0,10.0,20.0,18.0,12.0,14.0,6.0,5.0,23.0,9.0,17.0,10.0,21.0,22.0,12.0,13.0,24.0,13.0,33.0,21.0,8.0,18.0,24.0,21.0,5.0,23.0,15.0,12.0,21.0,36.0,37.0,8.0,20.0,15.0,10.0,15.0,15.0,7.0,4.0,2.0,11.0,14.0,17.0,9.0,11.0,15.0,27.0,24.0,16.0,8.0,20.0,24.0,14.0,13.0,3.0,3.0,14.0,26.0,30.0,30.0,8.0,12.0,18.0,20.0,18.0,4.0,8.0,0.0,16.0,10.0,19.0,3.0,14.0,26.0,26.0,5.0,22.0,17.0,25.0,12.0,10.0,13.0,5.0
2017-11-09,12.0,32.0,14.0,10.0,11.0,15.0,10.0,52.0,20.0,21.0,23.0,17.0,14.0,16.0,26.0,30.0,2.0,27.0,10.0,20.0,24.0,11.0,7.0,3.0,7.0,33.0,10.0,15.0,4.0,25.0,28.0,13.0,6.0,23.0,14.0,30.0,18.0,15.0,21.0,32.0,11.0,8.0,23.0,21.0,12.0,18.0,29.0,25.0,5.0,31.0,25.0,13.0,15.0,21.0,8.0,12.0,1.0,14.0,10.0,22.0,3.0,6.0,23.0,7.0,13.0,12.0,17.0,18.0,34.0,4.0,15.0,46.0,4.0,17.0,16.0,25.0,23.0,8.0,14.0,42.0,12.0,21.0,16.0,6.0,2.0,25.0,10.0,20.0,8.0,18.0,24.0,34.0,9.0,18.0,14.0,25.0,13.0,15.0,24.0,9.0
2017-11-10,19.0,31.0,9.0,12.0,11.0,23.0,7.0,28.0,19.0,13.0,19.0,18.0,21.0,19.0,23.0,35.0,4.0,21.0,12.0,19.0,19.0,14.0,6.0,6.0,4.0,19.0,10.0,19.0,4.0,17.0,24.0,12.0,8.0,16.0,13.0,26.0,25.0,15.0,15.0,32.0,15.0,5.0,38.0,44.0,12.0,16.0,23.0,26.0,17.0,19.0,13.0,16.0,13.0,25.0,8.0,13.0,4.0,13.0,17.0,26.0,15.0,6.0,45.0,17.0,11.0,9.0,15.0,22.0,32.0,4.0,16.0,5.0,5.0,11.0,17.0,21.0,19.0,6.0,16.0,41.0,15.0,24.0,26.0,7.0,2.0,23.0,9.0,25.0,3.0,25.0,32.0,33.0,8.0,26.0,19.0,30.0,7.0,9.0,18.0,10.0
2017-11-11,8.0,31.0,6.0,9.0,7.0,16.0,17.0,24.0,18.0,29.0,29.0,16.0,6.0,18.0,18.0,42.0,1.0,21.0,12.0,16.0,14.0,7.0,10.0,6.0,6.0,27.0,16.0,21.0,8.0,22.0,12.0,11.0,8.0,26.0,17.0,28.0,22.0,3.0,23.0,22.0,17.0,7.0,39.0,31.0,9.0,18.0,28.0,21.0,8.0,23.0,9.0,17.0,22.0,12.0,4.0,18.0,0.0,11.0,11.0,18.0,4.0,10.0,26.0,21.0,17.0,8.0,7.0,17.0,32.0,12.0,20.0,4.0,1.0,18.0,17.0,36.0,24.0,7.0,9.0,6.0,26.0,16.0,25.0,4.0,1.0,9.0,9.0,24.0,7.0,35.0,23.0,26.0,11.0,14.0,14.0,33.0,11.0,8.0,13.0,6.0
2017-11-12,45.0,30.0,8.0,16.0,9.0,26.0,18.0,19.0,20.0,16.0,17.0,21.0,11.0,27.0,13.0,29.0,3.0,25.0,12.0,18.0,37.0,13.0,8.0,6.0,6.0,22.0,10.0,13.0,9.0,23.0,34.0,9.0,7.0,19.0,11.0,30.0,19.0,22.0,24.0,37.0,18.0,6.0,76.0,33.0,11.0,16.0,27.0,21.0,24.0,19.0,11.0,17.0,15.0,23.0,6.0,25.0,0.0,12.0,15.0,19.0,10.0,8.0,19.0,10.0,17.0,19.0,15.0,19.0,28.0,13.0,18.0,11.0,3.0,15.0,23.0,24.0,24.0,7.0,10.0,26.0,16.0,20.0,3.0,7.0,3.0,16.0,11.0,20.0,7.0,10.0,32.0,29.0,5.0,18.0,16.0,28.0,6.0,16.0,13.0,8.0
2017-11-13,43.0,25.0,7.0,16.0,11.0,30.0,12.0,26.0,16.0,19.0,15.0,26.0,5.0,23.0,16.0,23.0,1.0,24.0,13.0,16.0,19.0,4.0,10.0,3.0,6.0,14.0,16.0,12.0,7.0,21.0,32.0,7.0,5.0,22.0,16.0,32.0,20.0,9.0,20.0,19.0,19.0,5.0,26.0,23.0,17.0,21.0,25.0,27.0,40.0,17.0,13.0,21.0,21.0,19.0,8.0,27.0,2.0,12.0,22.0,16.0,16.0,7.0,26.0,12.0,20.0,15.0,14.0,16.0,21.0,7.0,15.0,14.0,1.0,10.0,20.0,18.0,23.0,7.0,11.0,34.0,26.0,25.0,20.0,8.0,2.0,35.0,9.0,19.0,6.0,28.0,19.0,39.0,10.0,15.0,17.0,28.0,12.0,8.0,16.0,9.0
2017-11-14,21.0,33.0,8.0,11.0,10.0,29.0,32.0,28.0,16.0,10.0,21.0,15.0,18.0,31.0,24.0,24.0,1.0,23.0,7.0,17.0,21.0,4.0,8.0,6.0,6.0,23.0,11.0,13.0,10.0,16.0,31.0,6.0,7.0,30.0,11.0,22.0,22.0,21.0,14.0,29.0,17.0,7.0,40.0,49.0,8.0,28.0,19.0,27.0,22.0,17.0,16.0,16.0,21.0,15.0,6.0,10.0,3.0,12.0,18.0,24.0,16.0,8.0,19.0,13.0,16.0,16.0,22.0,20.0,21.0,11.0,16.0,1.0,4.0,13.0,18.0,33.0,31.0,8.0,19.0,50.0,16.0,8.0,6.0,10.0,2.0,27.0,9.0,10.0,6.0,15.0,26.0,31.0,4.0,16.0,14.0,28.0,6.0,10.0,10.0,5.0
2017-11-15,23.0,26.0,7.0,4.0,15.0,20.0,32.0,12.0,19.0,19.0,17.0,19.0,8.0,25.0,26.0,38.0,1.0,15.0,12.0,14.0,19.0,8.0,9.0,5.0,7.0,29.0,14.0,20.0,2.0,21.0,25.0,13.0,6.0,29.0,18.0,19.0,17.0,20.0,21.0,27.0,12.0,4.0,13.0,20.0,17.0,20.0,17.0,33.0,45.0,23.0,17.0,17.0,32.0,20.0,6.0,5.0,2.0,13.0,18.0,19.0,12.0,6.0,28.0,30.0,25.0,10.0,11.0,16.0,33.0,5.0,14.0,24.0,5.0,19.0,26.0,16.0,26.0,7.0,11.0,38.0,18.0,21.0,28.0,7.0,2.0,28.0,12.0,21.0,3.0,16.0,21.0,29.0,8.0,22.0,22.0,30.0,15.0,12.0,13.0,4.0
2017-11-16,4.0,25.0,12.0,15.0,13.0,17.0,26.0,20.0,19.0,19.0,16.0,16.0,8.0,21.0,23.0,31.0,2.0,24.0,11.0,27.0,23.0,12.0,8.0,7.0,6.0,27.0,2.0,15.0,6.0,20.0,27.0,12.0,4.0,21.0,18.0,23.0,25.0,13.0,20.0,26.0,21.0,4.0,20.0,23.0,13.0,18.0,30.0,13.0,32.0,24.0,12.0,16.0,26.0,26.0,7.0,17.0,2.0,11.0,9.0,19.0,8.0,10.0,16.0,24.0,13.0,12.0,13.0,13.0,19.0,10.0,21.0,29.0,5.0,11.0,27.0,11.0,23.0,10.0,19.0,57.0,16.0,19.0,6.0,8.0,3.0,25.0,9.0,23.0,5.0,23.0,25.0,25.0,10.0,20.0,19.0,28.0,8.0,14.0,26.0,5.0
2017-11-17,37.0,24.0,10.0,12.0,11.0,18.0,43.0,49.0,26.0,34.0,17.0,15.0,6.0,22.0,18.0,39.0,2.0,24.0,13.0,20.0,24.0,17.0,4.0,3.0,7.0,18.0,11.0,16.0,6.0,16.0,30.0,14.0,4.0,29.0,14.0,35.0,23.0,18.0,23.0,31.0,15.0,10.0,16.0,25.0,17.0,9.0,34.0,25.0,7.0,22.0,14.0,10.0,12.0,13.0,5.0,16.0,1.0,11.0,16.0,21.0,16.0,12.0,25.0,24.0,11.0,17.0,14.0,17.0,14.0,11.0,24.0,27.0,5.0,12.0,19.0,14.0,24.0,13.0,12.0,27.0,16.0,15.0,12.0,5.0,1.0,36.0,9.0,18.0,6.0,19.0,29.0,27.0,11.0,20.0,13.0,24.0,11.0,16.0,21.0,7.0
2017-11-18,34.0,31.0,8.0,9.0,13.0,12.0,4.0,19.0,17.0,14.0,22.0,15.0,13.0,36.0,23.0,19.0,1.0,15.0,15.0,14.0,22.0,9.0,4.0,10.0,5.0,24.0,10.0,15.0,5.0,21.0,32.0,11.0,5.0,31.0,17.0,21.0,23.0,16.0,15.0,28.0,18.0,8.0,42.0,45.0,14.0,21.0,34.0,17.0,15.0,28.0,11.0,9.0,20.0,22.0,10.0,14.0,1.0,12.0,14.0,24.0,7.0,18.0,24.0,6.0,17.0,11.0,17.0,19.0,45.0,8.0,17.0,14.0,3.0,9.0,20.0,18.0,21.0,10.0,15.0,16.0,20.0,28.0,22.0,5.0,5.0,17.0,9.0,23.0,4.0,18.0,24.0,27.0,8.0,26.0,16.0,30.0,7.0,10.0,25.0,8.0
